DO Number;Referenzbeleg;Date;Client Order Reference;Courier;Tracking Reference;Comission;Comission 2
KL575997;KA510068;23.07.2019;sand-172806940872-2037604206007;DPD Predict;1345057486355;;
KL576073;KA510009;23.07.2019;sand-172806940872-2037651220007;DPD Predict;1345057486700;;
KL576152;KA509958;23.07.2019;sand-172806940872-2037735791007;DPD Predict;1345057486706;;
KL578091;KA511725;23.07.2019;sand-172806940872-2037981064007;DPD Predict;1345057486035;;
KL578125;KA511692;23.07.2019;sand-172806959086-2038014384007;GLS Normalpaket;352559613460;;
KL573480;KA507837;23.07.2019;sand-172822880407-2036489979007;DPD Predict;1345057486698;;
KL576190;KA509931;23.07.2019;sand-172822880407-2037762947007;;143233959192;;
KL573952;KA508072;23.07.2019;sand-173394038406-2037371881007;;352559618076;;
KL573951;KA508072;23.07.2019;sand-173394038406-2037371881007;;352559618083;;
KL576982;KA510935;23.07.2019;sand-173394040251-2024470531007;;352559620598;;
KL576981;KA510934;23.07.2019;sand-173394040251-2032943055007;;352559620840;;
KL575574;KA510089;23.07.2019;sand-173394040251-2034573702007;;352559621588;;
KL576985;KA510937;23.07.2019;sand-173394040251-2035568074007;;352559621052;;
KL576990;KA510940;23.07.2019;sand-173394040251-2035863410007;;352559620857;;
KL573547;KA507789;23.07.2019;sand-173394040251-2036551129007;;352559621373;;
KL573546;KA507789;23.07.2019;sand-173394040251-2036551129007;;352559621380;;
KL573974;KA508149;23.07.2019;sand-173394040251-2037216373007;;352559620666;;
KL573973;KA508149;23.07.2019;sand-173394040251-2037216373007;;352559620680;;
KL573875;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618137;;
KL573873;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618151;;
KL573872;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618168;;
KL573871;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618175;;
KL573877;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618120;;
KL573876;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618045;;
KL573874;KA508131;23.07.2019;sand-173394040251-2037234939007;;352559618144;;
KL573869;KA508133;23.07.2019;sand-173394040251-2037249904007;;352559621458;;
KL573868;KA508133;23.07.2019;sand-173394040251-2037249904007;;352559621465;;
KL573934;KA508083;23.07.2019;sand-173394040251-2037335871007;;352559620673;;
KL578092;KA511724;23.07.2019;sand-173394040251-2037968475007;;352559620505;;
KL578126;KA511691;23.07.2019;sand-173394040251-2037991792007;;352559621168;;
KL578124;KA511693;23.07.2019;sand-173394040251-2038016355007;;352559620536;;
KL578061;KA511609;23.07.2019;sand-173394040251-2038135539007;;352559620925;;
KL577936;KA511584;23.07.2019;sand-173394040251-2038185217007;;352559621021;;
KL578062;KA511608;23.07.2019;sand-173394045960-2038125454007;;352559620512;;
KL578063;KA511608;23.07.2019;sand-173394045960-2038125454007;;352559620529;;
KL578557;KA512279;23.07.2019;sand-173394063053-2035077204007;;352559622721;;
KL578556;KA512279;23.07.2019;sand-173394063053-2035077204007;;352559622738;;
KL576126;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618229;;
KL576127;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618236;;
KL576128;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618311;;
KL576130;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618359;;
KL576131;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618366;;
KL576132;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618380;;
KL576133;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618397;;
KL576129;KA509970;23.07.2019;sand-173417846388-2037751321007;;352559618403;;
KL578121;KA511697;23.07.2019;sand-173417846388-2037985177007;;352559619035;;
KL578120;KA511697;23.07.2019;sand-173417846388-2037985177007;;352559618922;;
KL577980;KA511673;23.07.2019;sand-173417846388-2038031894007;;352559618939;;
KL577968;KA511560;23.07.2019;sand-173733198430-2038150348007;GLS Normalpaket;352559611992;;
KL577969;KA511560;23.07.2019;sand-173733198430-2038150348007;GLS Normalpaket;352559612142;;
KL573773;KA507979;23.07.2019;sand-173733219158-2036923338007;GLS Normalpaket;352559613804;;
KL573774;KA507979;23.07.2019;sand-173733219158-2036923338007;GLS Normalpaket;352559613811;;
KL573845;KA508057;23.07.2019;sand-173733219158-2037422683007;DPD Predict;1345057486126;;
KL578118;KA511699;23.07.2019;sand-173894961283-2037994636007;DPD Predict;1345057486400;;
KL573509;KA507812;23.07.2019;sand-173896966437-2036527789007;;352559622189;;
KL573445;KA507716;23.07.2019;sand-173896966437-2036694177007;;352559622691;;
KL573632;KA507885;23.07.2019;sand-173896966437-2037093406007;;352559617949;;
KL578158;KA511754;23.07.2019;sand-173898845639-2036638831007;DPD Predict;1345057486115;;
KL573373;KA507692;23.07.2019;sand-173898845639-2036734818007;DPD Predict;1345057486114;;
KL576065;KA510016;23.07.2019;sand-173898845639-2037640413007;DPD Predict;;;
KL576064;KA510016;23.07.2019;sand-173898845639-2037640413007;DPD Predict;;;
KL577965;KA511562;23.07.2019;sand-173898886354-2038201730007;;143233959536;;
KL578160;KA511756;23.07.2019;sand-173901833236-2036233452007;;143233959048;;
KL578003;KA511653;23.07.2019;sand-173901842932-2038069179007;GLS Normalpaket;352559622875;;
KL573541;KA507793;23.07.2019;sand-173901893074-2036553419007;GLS Normalpaket;352559622899;;
KL573540;KA507793;23.07.2019;sand-173901893074-2036553419007;GLS Normalpaket;352559622905;;
KL578030;KA511631;23.07.2019;sand-173901893074-2038071451007;DPD Predict;1345057486255;;
KL578145;KA511749;23.07.2019;sand-173901944054-2037597183007;DPD Predict;1345057486398;;
KL578122;KA511696;23.07.2019;sand-173901954302-2037980172007;;352559618915;;
KL576102;KA509991;23.07.2019;sand-173901955124-2037696469007;;352559618281;;
KL576101;KA509991;23.07.2019;sand-173901955124-2037696469007;;352559618298;;
KL578057;KA511613;23.07.2019;sand-173901985992-2038139789007;DPD Predict;1345057486889;;
KL578058;KA511612;23.07.2019;sand-173902779964-2038137237007;GLS Normalpaket;352559623940;;
KL576188;KA509933;23.07.2019;sand-173904578637-2037770984007;DPD Predict;1345057486168;;
KL577937;KA511583;23.07.2019;sand-173911732746-2038182033007;DPD Predict;1345057486270;;
KL578079;KA511743;23.07.2019;sand-173912376902-2037960926007;GLS Normalpaket;352559617208;;
KL573676;KA507923;23.07.2019;sand-173912378301-2037016601007;DPD Predict;1345057486880;;
KL577982;KA511671;23.07.2019;sand-173912378301-2038026222007;GLS Normalpaket;352559617185;;
KL578032;KA511629;23.07.2019;sand-173912429070-2038111413007;GLS Normalpaket;352559623773;;
KL575999;KA510066;23.07.2019;sand-173912459454-2037600544007;GLS Normalpaket;352559614139;;
KL576033;KA510038;23.07.2019;sand-173912459454-2037613015007;GLS Normalpaket;352559616713;;
KL576074;KA510008;23.07.2019;sand-173912459454-2037642837007;GLS Normalpaket;352559613439;;
KL578031;KA511630;23.07.2019;sand-173912459454-2038116791007;DPD Predict;1345057486733;;
KL576000;KA510065;23.07.2019;sand-173912469663-2037595931007;GLS Normalpaket;352559615587;;
KL578033;KA511628;23.07.2019;sand-173912469663-2038106378007;GLS Normalpaket;352559623582;;
KL577938;KA511582;23.07.2019;sand-173912469663-2038179018007;GLS Normalpaket;352559613361;;
KL576107;KA509988;23.07.2019;sand-173923237944-2037713431007;;352559621854;;
KL576195;KA509926;23.07.2019;sand-173923237944-2037807580007;;352559621861;;
KL576192;KA509929;23.07.2019;sand-173923237944-2037825565007;;352559621847;;
KL577983;KA511670;23.07.2019;sand-173923237944-2038019850007;;352559621502;;
KL578123;KA511694;23.07.2019;sand-173923259755-2038016569007;DPD Predict;1345057486407;;
KL577970;KA511580;23.07.2019;sand-173923260472-2037822326007;DPD Predict;1345057486397;;
KL578159;KA511752;23.07.2019;sand-173924387119-2036701244007;GLS Normalpaket;352559623988;;
KL578088;KA511728;23.07.2019;sand-173924387119-2037970228007;GLS Normalpaket;352559622998;;
KL573772;KA507980;23.07.2019;sand-173966512274-2036927379007;;352559621397;;
KL573627;KA507888;23.07.2019;sand-173967809710-2037094457007;;352559617871;;
KL573628;KA507888;23.07.2019;sand-173967809710-2037094457007;;352559617857;;
KL573971;KA508151;23.07.2019;sand-173967809710-2037215577007;;352559622028;;
KL575994;KA510071;23.07.2019;sand-173967809710-2037586487007;;352559622035;;
KL578026;KA511635;23.07.2019;sand-173967809710-2038104944007;;352559622226;;
KL576193;KA509928;23.07.2019;sand-173968732001-2037823110007;GLS Normalpaket;352559616904;;
KL576194;KA509927;23.07.2019;sand-173968734592-2037818235007;DPD Predict;1345057486996;;
KL578078;KA511744;23.07.2019;sand-173968734592-2037963391007;;143233959468;;
KL577981;KA511672;23.07.2019;sand-173968734592-2038036524007;;143233958997;;
KL576106;KA509989;23.07.2019;sand-252327187017;DPD Predict;1345057487001;;
KL576105;KA509989;23.07.2019;sand-252327187017;DPD Predict;1345057487002;;
KL575977;KA510083;23.07.2019;sand-253457471011;;352559618199;;
KL578173;KA511757;23.07.2019;sand-254458926010;;352559620635;;
KL578174;KA511757;23.07.2019;sand-254458926010;;352559620642;;
KL578115;KA511701;23.07.2019;sand-254489862014;DPD Predict;1345057486137;;
KL578116;KA511701;23.07.2019;sand-254489862014;DPD Predict;1345057486537;;
KL576142;KA509965;23.07.2019;sand-254530719018;;352559621489;;
KL576144;KA509965;23.07.2019;sand-254530719018;;352559621687;;
KL576145;KA509965;23.07.2019;sand-254530719018;;352559621694;;
KL576103;KA509990;23.07.2019;sand-258772374019;DPD Predict;1345057486940;;
KL569997;KA505880;23.07.2019;sand-3580;DPD Predict;1345057486045;;
KL578180;KA511983;23.07.2019;sand-3584;;352559622714;;
KL578181;KA511983;23.07.2019;sand-3584;;352559622707;;
KL572496;KA506959;23.07.2019;sand-3589;GLS Normalpaket;352559613644;;
KL572495;KA506959;23.07.2019;sand-3589;GLS Normalpaket;352559613675;;
KL573463;KA507851;23.07.2019;sand-3594;DPD Predict;1345057485947;;
KL573462;KA507851;23.07.2019;sand-3594;GLS Normalpaket;352559621953;;
KL573461;KA507851;23.07.2019;sand-3594;GLS Normalpaket;352559622783;;
KL573814;KA507961;23.07.2019;sand-3602;;352559621649;;
KL573813;KA507961;23.07.2019;sand-3602;;352559621663;;
KL578156;KA511736;23.07.2019;sand-3603;;352559617598;;
KL578157;KA511736;23.07.2019;sand-3603;;352559617581;;
KL578154;KA511738;23.07.2019;sand-3605;;143233959031;;
KL578151;KA511739;23.07.2019;sand-3606;;352559621991;;
KL578152;KA511739;23.07.2019;sand-3606;DPD Predict;1345057486353;;
KL578153;KA511739;23.07.2019;sand-3606;DPD Predict;1345057486354;;
KL578146;KA511742;23.07.2019;sand-3610;DPD Predict;1345057486713;;
KL578089;KA511727;23.07.2019;sand-3611;GLS Normalpaket;352559622882;;
KL578128;KA511690;23.07.2019;sand-3612;DPD Predict;1345057486726;;
KL578127;KA511690;23.07.2019;sand-3612;;352559617659;;
KL572785;KA469713;23.07.2019;sand-Cdiscount-19060809495APB7-1;DPD Predict;1345057486679;;
KL572786;KA469713;23.07.2019;sand-Cdiscount-19060809495APB7-1;DPD Predict;1345057486680;;
KL578129;KA511689;23.07.2019;sand-M17HCH4;DPD Predict;1345057486031;;
KL578075;KA511746;23.07.2019;sand-M198BH4;DPD Predict;1345057487004;;
KL578074;KA511746;23.07.2019;sand-M198BH4;DPD Predict;1345057487005;;
KL578137;KA511683;23.07.2019;sand-M1AZBH4;DPD Predict;1345057486727;;
KL576005;KA510060;23.07.2019;sand-M1CQBH4;DPD Predict;1345057486702;;
KL573958;KA508066;23.07.2019;sand-M1EY5H4;GLS Normalpaket;352559614092;;
KL573528;KA507802;23.07.2019;sand-M1K7QH4;DPD Predict;1345057486024;;
KL577908;KA511550;23.07.2019;sand-M1R6CH4;GLS Normalpaket;352559614863;;
KL578046;KA511624;23.07.2019;sand-M1WQCH4;GLS Normalpaket;352559614597;;
KL573620;KA507895;23.07.2019;sand-M1XU5H4;DPD Predict;1345057486028;;
KL576008;KA510057;23.07.2019;sand-M1Y9BH4;GLS Normalpaket;352559614146;;
KL576088;KA510000;23.07.2019;sand-M1YTBH4;;352559621670;;
KL578016;KA511643;23.07.2019;sand-M343CH4;DPD Predict;1345057486176;;
KL578081;KA511735;23.07.2019;sand-M36RBH4;;352559619059;;
KL578080;KA511735;23.07.2019;sand-M36RBH4;;352559619066;;
KL577904;KA511558;23.07.2019;sand-M376CH4;GLS Normalpaket;352559623919;;
KL577989;KA511664;23.07.2019;sand-M3B4CH4;GLS Normalpaket;352559616720;;
KL576037;KA510035;23.07.2019;sand-M3BCBH4;;143233959178;;
KL577955;KA511570;23.07.2019;sand-M3FUCH4;GLS Normalpaket;352559612128;;
KL577952;KA511571;23.07.2019;sand-M3SUCH4;GLS Normalpaket;352559617024;;
KL577951;KA511571;23.07.2019;sand-M3SUCH4;GLS Normalpaket;352559617031;;
KL578509;KA505893;23.07.2019;sand-M4AD9H4;DPD Predict;1345057486687;;
KL578503;KA505893;23.07.2019;sand-M4AD9H4;DPD Predict;1345057486688;;
KL578005;KA511651;23.07.2019;sand-M4GPCH4;DPD Predict;1345057486033;;
KL578006;KA511651;23.07.2019;sand-M4GPCH4;DPD Predict;1345057486034;;
KL576165;KA509949;23.07.2019;sand-M4RLBH4;GLS Normalpaket;352559614177;;
KL576049;KA510025;23.07.2019;sand-M4S5BH4;;352559618526;;
KL577931;KA511589;23.07.2019;sand-M4Y5CH4;DPD Predict;1345057485956;;
KL576087;KA510001;23.07.2019;sand-M4ZTBH4;GLS Normalpaket;352559613422;;
KL577956;KA511569;23.07.2019;sand-M56UCH4;;143233959413;;
KL577910;KA511555;23.07.2019;sand-M596CH4;DPD Predict;1345057487031;;
KL576159;KA509953;23.07.2019;sand-M5DGBH4;DPD Predict;1345057486169;;
KL576158;KA509953;23.07.2019;sand-M5DGBH4;DPD Predict;1345057486170;;
KL578050;KA511620;23.07.2019;sand-M5X9CH4;DPD Predict;1345057486387;;
KL577985;KA511668;23.07.2019;sand-M61DCH4;DPD Predict;1345057486753;;
KL578131;KA511688;23.07.2019;sand-M66HCH4;;143233959482;;
KL578130;KA511688;23.07.2019;sand-M66HCH4;;143233959475;;
KL578140;KA511680;23.07.2019;sand-M69ZBH4;GLS Normalpaket;352559614962;;
KL000596Mega;KA507880;23.07.2019;sand-M6B65H4;GLS Normalpaket;352559614573;;
KL578098;KA511718;23.07.2019;sand-M6FXBH4;GLS Normalpaket;352559623100;;
KL578009;KA511648;23.07.2019;sand-M6HPCH4;DPD Predict;1345057487026;;
KL576086;KA510002;23.07.2019;sand-M6HUBH4;DPD Predict;1345057486989;;
KL576085;KA510002;23.07.2019;sand-M6HUBH4;DPD Predict;1345057486990;;
KL573890;KA508121;23.07.2019;sand-M6KG5H4;;352559621427;;
KL577957;KA511568;23.07.2019;sand-M6WTCH4;DPD Predict;1345057486364;;
KL576007;KA510058;23.07.2019;sand-M6Z9BH4;DPD Predict;1345057486993;;
KL576221;KA509908;23.07.2019;sand-M7KGBH4;GLS Normalpaket;352559614153;;
KL577993;KA511660;23.07.2019;sand-M7T1CH4;DPD Predict;1345057487028;;
KL575988;KA510077;23.07.2019;sand-M7X3BH4;;352559619912;;
KL000597Mega;KA508094;23.07.2019;sand-M95R5H4;GLS Normalpaket;352559614566;;
KL578084;KA511732;23.07.2019;sand-M988BH4;GLS Normalpaket;352559616744;;
KL577988;KA511665;23.07.2019;sand-M9L4CH4;DPD Predict;1345057486415;;
KL577929;KA511591;23.07.2019;sand-M9PBCH4;DPD Predict;1345057486750;;
KL576039;KA510033;23.07.2019;sand-M9WBBH4;DPD Predict;1345057486994;;
KL578110;KA511706;23.07.2019;sand-M9YRBH4;DPD Predict;1345057486723;;
KL578020;KA511640;23.07.2019;sand-MAKDCH4;GLS Normalpaket;352559613552;;
KL578134;KA511686;23.07.2019;sand-MATHCH4;DPD Predict;1345057486416;;
KL575992;KA510073;23.07.2019;sand-MB43BH4;DPD Predict;1345057486831;;
KL577918;KA511598;23.07.2019;sand-MB4CCH4;;352559620567;;
KL578053;KA511617;23.07.2019;sand-MB99CH4;DPD Predict;1345057486737;;
KL573927;KA508090;23.07.2019;sand-MBB85H4;GLS Normalpaket;352559613842;;
KL573926;KA508090;23.07.2019;sand-MBB85H4;GLS Normalpaket;352559613866;;
KL577916;KA511600;23.07.2019;sand-MBBCCH4;DPD Predict;1345057486736;;
KL576042;KA510030;23.07.2019;sand-MBFBBH4;GLS Normalpaket;352559613873;;
KL577919;KA511597;23.07.2019;sand-MBHCCH4;DPD Predict;1345057486734;;
KL578014;KA511645;23.07.2019;sand-MBK3CH4;;143233959437;;
KL577950;KA511572;23.07.2019;sand-MBKUCH4;GLS Normalpaket;352559614610;;
KL578100;KA511716;23.07.2019;sand-MBQXBH4;DPD Predict;1345057485954;;
KL578015;KA511644;23.07.2019;sand-MBU3CH4;;143233959444;;
KL578018;KA511641;23.07.2019;sand-MBWDCH4;GLS Normalpaket;352559613187;;
KL578019;KA511641;23.07.2019;sand-MBWDCH4;GLS Normalpaket;352559613194;;
KL577932;KA511588;23.07.2019;sand-MBX5CH4;GLS Normalpaket;352559614580;;
KL576161;KA509951;23.07.2019;sand-MBZLBH4;;352559618502;;
KL576162;KA509951;23.07.2019;sand-MBZLBH4;;352559618274;;
KL578112;KA511705;23.07.2019;sand-MCARBH4;GLS Normalpaket;352559614214;;
KL578111;KA511705;23.07.2019;sand-MCARBH4;GLS Normalpaket;352559614238;;
KL577947;KA511575;23.07.2019;sand-MCDECH4;DPD Predict;1345057486752;;
KL573649;KA507943;23.07.2019;sand-MCPC5H4;;352559620475;;
KL573652;KA507943;23.07.2019;sand-MCPC5H4;;352559620444;;
KL573651;KA507943;23.07.2019;sand-MCPC5H4;;352559620451;;
KL573653;KA507943;23.07.2019;sand-MCPC5H4;;352559619905;;
KL573650;KA507943;23.07.2019;sand-MCPC5H4;;352559620468;;
KL573836;KA508033;23.07.2019;sand-MCY1BH4;;352559618267;;
KL578055;KA511615;23.07.2019;sand-MCYPCH4;GLS Normalpaket;352559613507;;
KL577930;KA511590;23.07.2019;sand-MD4BCH4;GLS Normalpaket;352559613484;;
KL576076;KA510006;23.07.2019;sand-MD6UBH4;;143233959185;;
KL573778;KA507977;23.07.2019;sand-MD795H4;;352559617864;;
KL573777;KA507977;23.07.2019;sand-MD795H4;;352559618038;;
KL572328;KA506828;23.07.2019;sand-MD7BQH4;GLS Normalpaket;352559615983;;
KL576080;KA510004;23.07.2019;sand-MDUUBH4;DPD Predict;1345057485985;;
KL576079;KA510004;23.07.2019;sand-MDUUBH4;DPD Predict;1345057485986;;
KL573415;KA507737;23.07.2019;sand-ME18QH4;DPD Predict;1345057486026;;
KL577911;KA511554;23.07.2019;sand-ME36CH4;GLS Normalpaket;352559614641;;
KL577912;KA511554;23.07.2019;sand-ME36CH4;;352559621014;;
KL578108;KA511708;23.07.2019;sand-ME3WBH4;DPD Predict;1345057486721;;
KL578106;KA511710;23.07.2019;sand-ME6WBH4;DPD Predict;1345057486406;;
KL578086;KA511730;23.07.2019;sand-ME78BH4;GLS Paket OVL Berlin;102986794399;;
KL576098;KA509993;23.07.2019;sand-ME7CBH4;GLS Normalpaket;352559613392;;
KL577933;KA511587;23.07.2019;sand-ME85CH4;DPD Predict;1345057486751;;
KL573864;KA508036;23.07.2019;sand-ME91BH4;GLS Normalpaket;352559613859;;
KL578085;KA511731;23.07.2019;sand-MEL8BH4;DPD Predict;;;
KL578073;KA511747;23.07.2019;sand-MEQ8BH4;DPD Predict;1345057486070;;
KL578107;KA511709;23.07.2019;sand-METWBH4;DPD Predict;1345057486072;;
KL578132;KA511687;23.07.2019;sand-MEUHCH4;DPD Predict;1345057487003;;
KL578133;KA511687;23.07.2019;sand-MEUHCH4;DPD Predict;1345057487017;;
KL573781;KA507975;23.07.2019;sand-MEWP5H4;GLS Normalpaket;352559613798;;
KL573782;KA507975;23.07.2019;sand-MEWP5H4;GLS Normalpaket;352559613828;;
KL578136;KA511684;23.07.2019;sand-MEWZBH4;;143233959024;;
KL576164;KA509950;23.07.2019;sand-MEYLBH4;DPD Predict;1345057486995;;
KL576163;KA509950;23.07.2019;sand-MEYLBH4;DPD Predict;1345057486997;;
KL578017;KA511642;23.07.2019;sand-MEZDCH4;DPD Predict;1345057485994;;
KL578054;KA511616;23.07.2019;sand-MF19CH4;DPD Predict;1345057486735;;
KL576230;KA509898;23.07.2019;sand-MF1ABH4;DPD Predict;1345057486127;;
KL575968;KA509899;23.07.2019;sand-MF6ABH4;DPD Predict;1345057486470;;
KL578008;KA511649;23.07.2019;sand-MFBPCH4;GLS Paket OVL Berlin;102986794382;;
KL578082;KA511734;23.07.2019;sand-MFDRBH4;GLS Normalpaket;352559611954;;
KL573442;KA507719;23.07.2019;sand-MFK8QH4;;352559621632;;
KL576210;KA509916;23.07.2019;sand-MFUSBH4;DPD Predict;1345057486881;;
KL577948;KA511574;23.07.2019;sand-MFWUCH4;;143233959406;;
KL573384;KA507762;23.07.2019;sand-MG1KQH4;DPD Predict;1345057486025;;
KL573369;KA507697;23.07.2019;sand-MG7XQH4;GLS Normalpaket;352559613781;;
KL576118;KA509978;23.07.2019;sand-MGAEBH4;DPD Predict;1345057486712;;
KL578048;KA511622;23.07.2019;sand-MGCQCH4;DPD Predict;1345057486097;;
KL576041;KA510031;23.07.2019;sand-MGFBBH4;;352559618519;;
KL577986;KA511667;23.07.2019;sand-MGHDCH4;GLS Paket OVL Berlin;102986794375;;
KL576006;KA510059;23.07.2019;sand-MGQQBH4;DPD Predict;1345057486710;;
KL569941;KA505776;23.07.2019;sand-MGSG9H4;DPD Predict;1345057486043;;
KL569940;KA505776;23.07.2019;sand-MGSG9H4;DPD Predict;1345057486046;;
